cod_municipio,nombre_municipio,nombre_departamento,cluster,cluster_nombre,total_atenciones,n_registros,pct_no_def,log_total_atenciones,ratio_consultas_proced,pct_CONSULTAS,pct_HOSPITALIZACIONES,pct_PROCEDIMIENTOS DE SALUD,pct_URGENCIAS
47030,ALGARROBO,Magdalena,5,Alta demanda de urgencias,441308.0,14602.0,27.27,5.644741800377996,0.5576637518561293,33.8,0.58,60.6,5.02
47058,ARIGUANI,Magdalena,1,Alta carga NO DEFINIDO,1411929.0,21050.0,38.09,6.1498128584130365,0.4635167464114831,31.0,0.59,66.87,1.54
47161,CERRO SAN ANTONIO,Magdalena,3,Grandes centros urbanos,359202.0,8862.0,11.37,5.555338746109258,0.7713821725009022,42.75,0.37,55.41,1.47
47170,CHIVOLO,Magdalena,4,Perfil quirúrgico con buen registro,770173.0,13090.0,8.11,5.886588289466474,0.4432432432432432,30.34,0.46,68.44,0.75
47205,CONCORDIA,Magdalena,3,Grandes centros urbanos,445345.0,10199.0,9.79,5.648696580746035,0.7222901029848141,41.38,0.33,57.28,1.01
47258,EL PIÑON,Magdalena,4,Perfil quirúrgico con buen registro,406252.0,13007.0,14.69,5.608795512046809,0.5400537209669775,34.18,0.82,63.28,1.73
47268,EL RETEN,Magdalena,5,Alta demanda de urgencias,832285.0,17881.0,23.0,5.920272067556256,0.6094724422720377,36.16,0.54,59.32,3.98
47318,GUAMAL,Magdalena,4,Perfil quirúrgico con buen registro,1210726.0,26729.0,23.45,6.083045868863841,0.4826593972436771,31.87,0.54,66.02,1.57
47460,NUEVA GRANADA,Magdalena,3,Grandes centros urbanos,1196825.0,21766.0,22.6,6.078030652419324,0.6366628270528221,38.69,0.29,60.76,0.26
47545,PIJIÑO DEL CARMEN,Magdalena,4,Perfil quirúrgico con buen registro,364161.0,9108.0,11.0,5.561293432969813,0.5374980428996399,34.33,0.33,63.86,1.47
47551,PIVIJAY,Magdalena,3,Grandes centros urbanos,1632422.0,30898.0,17.12,6.212832439087156,0.585218948396549,35.95,0.81,61.42,1.82
47555,PLATO,Magdalena,3,Grandes centros urbanos,4759929.0,62678.0,22.84,6.677600474750286,0.5231299984318646,33.36,0.44,63.76,2.44
47570,PUEBLOVIEJO,Magdalena,4,Perfil quirúrgico con buen registro,971159.0,18015.0,14.39,5.987290339248463,0.5414957399810666,34.32,0.55,63.37,1.77
47605,REMOLINO,Magdalena,4,Perfil quirúrgico con buen registro,361244.0,8393.0,14.55,5.557800642509155,0.4889056603773585,32.39,0.37,66.24,1.0
47660,SABANAS DE SAN ANGEL,Magdalena,4,Perfil quirúrgico con buen registro,285476.0,8554.0,9.73,5.455569602929721,0.5258847164271364,34.03,0.46,64.7,0.81
47675,SALAMINA,Magdalena,2,Perfil quirúrgico medio,269213.0,9936.0,27.43,5.4300960276616985,0.867666603379533,45.7,0.33,52.66,1.31
47692,SAN SEBASTIAN DE BUENAVISTA,Magdalena,4,Perfil quirúrgico con buen registro,805129.0,14475.0,0.87,5.905865469808572,0.6181399934275386,37.62,0.27,60.85,1.26
47703,SAN ZENON,Magdalena,4,Perfil quirúrgico con buen registro,430732.0,11869.0,24.66,5.634207137625552,0.4910334346504559,32.31,0.35,65.79,1.56
47707,SANTA ANA,Magdalena,4,Perfil quirúrgico con buen registro,1173950.0,30631.0,1.74,6.069649600159877,0.5641800540798473,35.47,0.49,62.86,1.18
47720,SANTA BARBARA DE PINTO,Magdalena,4,Perfil quirúrgico con buen registro,453782.0,8906.0,2.6,5.656847264894631,0.6821416468993562,40.26,0.23,59.01,0.51
47745,SITIONUEVO,Magdalena,4,Perfil quirúrgico con buen registro,748569.0,12091.0,6.7,5.874231837996537,0.5213899613899614,33.76,0.42,64.74,1.08
47798,TENERIFE,Magdalena,3,Grandes centros urbanos,557542.0,13306.0,13.79,5.746277588637137,0.8549718574108819,45.57,0.46,53.29,0.68
47960,ZAPAYAN,Magdalena,4,Perfil quirúrgico con buen registro,295290.0,7206.0,7.4,5.470248739825372,0.7098615916955018,41.03,0.25,57.79,0.93
47980,ZONA BANANERA,Magdalena,3,Grandes centros urbanos,2032141.0,28296.0,27.44,6.307953838157889,0.5751086781516663,35.72,0.55,62.1,1.62
47053,ARACATACA,Magdalena,5,Alta demanda de urgencias,1257295.0,20780.0,37.73,6.099437188458361,0.5056109725685785,32.44,0.52,64.15,2.89
47189,CIENAGA,Magdalena,5,Alta demanda de urgencias,5495889.0,76560.0,18.82,6.74003795273157,0.7027802690582959,39.18,0.72,55.74,4.36
47288,FUNDACION,Magdalena,3,Grandes centros urbanos,3901481.0,48981.0,17.91,6.591229496266228,0.7030644593166608,39.92,0.68,56.77,2.63
47001,SANTA MARTA,Magdalena,3,Grandes centros urbanos,19992885.0,115386.0,12.59,7.300875467913791,1.041063829787234,48.93,0.82,46.99,3.26
47245,EL BANCO,Magdalena,1,Alta carga NO DEFINIDO,3208749.0,39892.0,30.67,6.506335746332542,0.395889824461253,27.74,0.59,70.06,1.61
70001,SINCELEJO,Sucre,3,Grandes centros urbanos,17189816.0,118883.0,11.33,7.235271228018504,0.6971196324438947,39.45,1.02,56.58,2.95
70110,BUENAVISTA,Sucre,4,Perfil quirúrgico con buen registro,499664.0,14582.0,13.95,5.698678060340007,0.4569644715326296,30.74,0.56,67.26,1.44
70124,CAIMITO,Sucre,4,Perfil quirúrgico con buen registro,364321.0,12189.0,23.3,5.561484205338168,0.4762412427657629,31.27,0.83,65.65,2.25
70204,COLOSO,Sucre,4,Perfil quirúrgico con buen registro,363092.0,13102.0,19.62,5.560016680215205,0.6240464344941957,37.63,0.28,60.29,1.8
70215,COROZAL,Sucre,3,Grandes centros urbanos,3219810.0,61627.0,18.06,6.507830244867839,0.6307432432432434,37.34,0.76,59.19,2.71
70221,COVEÑAS,Sucre,5,Alta demanda de urgencias,527606.0,18527.0,17.69,5.722309725752408,0.5404974489795918,33.9,0.46,62.71,2.92
70230,CHALAN,Sucre,4,Perfil quirúrgico con buen registro,339897.0,15373.0,4.91,5.531347331428616,0.6044568245125348,36.89,0.41,61.02,1.68
70233,EL ROBLE,Sucre,4,Perfil quirúrgico con buen registro,166042.0,8204.0,9.66,5.220217955878083,0.6390927284856571,38.32,0.4,59.95,1.33
70235,GALERAS,Sucre,3,Grandes centros urbanos,828667.0,26958.0,20.16,5.918380044282019,0.6637872628726287,39.19,0.33,59.03,1.45
70265,GUARANDA,Sucre,2,Perfil quirúrgico medio,326193.0,13899.0,9.5,5.513474636980185,0.8197685448681464,43.21,0.9,52.7,3.19
70400,LA UNION,Sucre,3,Grandes centros urbanos,414883.0,15753.0,15.12,5.617925639800168,0.7456904211835792,41.96,0.47,56.26,1.31
70418,LOS PALMITOS,Sucre,2,Perfil quirúrgico medio,732968.0,23766.0,21.99,5.865085014577303,0.6180393464488163,37.07,0.98,59.97,1.98
70429,MAJAGUAL,Sucre,4,Perfil quirúrgico con buen registro,966137.0,23636.0,5.41,5.985038714536957,0.4144486692015208,28.34,0.75,68.37,2.54
70508,OVEJAS,Sucre,3,Grandes centros urbanos,1129733.0,33348.0,13.94,6.052975814874458,0.6578857919782461,38.71,0.47,58.83,1.98
70523,PALMITO,Sucre,4,Perfil quirúrgico con buen registro,354271.0,12390.0,17.18,5.549335603206887,0.4907266646397081,32.28,0.55,65.77,1.4
70670,SAMPUES,Sucre,5,Alta demanda de urgencias,2192888.0,40388.0,17.59,6.341016451000778,0.498142414860681,32.18,0.53,64.59,2.7
70678,SAN BENITO ABAD,Sucre,4,Perfil quirúrgico con buen registro,614426.0,13872.0,19.12,5.788469584981818,0.4309302668435795,29.23,1.14,67.82,1.81
70702,SAN JUAN BETULIA,Sucre,2,Perfil quirúrgico medio,681871.0,20295.0,23.13,5.8337022202762885,0.6643392370572206,39.01,0.77,58.71,1.51
70708,SAN MARCOS,Sucre,5,Alta demanda de urgencias,1795062.0,39258.0,17.72,6.254079453356047,0.4505017223303878,30.08,0.8,66.76,2.36
70713,SAN ONOFRE,Sucre,3,Grandes centros urbanos,1982978.0,44056.0,9.01,6.297317895984626,0.617985012489592,37.11,0.55,60.04,2.3
70717,SAN PEDRO,Sucre,4,Perfil quirúrgico con buen registro,1051602.0,30284.0,18.19,6.021851403402505,0.4876184653011311,31.9,0.41,65.41,2.28
70742,SINCE,Sucre,5,Alta demanda de urgencias,980538.0,30319.0,28.35,5.991464429080319,0.53339755940912,33.22,0.6,62.27,3.91
70771,SUCRE,Sucre,5,Alta demanda de urgencias,531677.0,18665.0,21.09,5.725647873424702,0.4455981941309255,29.61,0.81,66.44,3.14
70820,SANTIAGO DE TOLU,Sucre,5,Alta demanda de urgencias,1301383.0,34843.0,14.62,6.114405129234771,0.6724045185583648,37.5,0.9,55.76,5.83
70823,TOLU VIEJO,Sucre,4,Perfil quirúrgico con buen registro,710511.0,23197.0,24.78,5.851570805982448,0.4589724497393894,30.82,0.77,67.14,1.27
70473,MORROA,Sucre,5,Alta demanda de urgencias,785483.0,25296.0,13.81,5.89513679015755,0.6414804707487635,37.61,0.84,58.62,2.93
81001,ARAUCA,Arauca,1,Alta carga NO DEFINIDO,2867183.0,42929.0,33.55,6.457455412986189,0.5616394999208736,35.49,0.9,63.18,0.42
81591,PUERTO RONDON,Arauca,5,Alta demanda de urgencias,164018.0,9495.0,26.02,5.214891511899572,0.475606014114759,31.0,0.85,65.17,2.99
81220,CRAVO NORTE,Arauca,1,Alta carga NO DEFINIDO,147071.0,7958.0,29.75,5.167527045388221,0.3337021158899184,24.13,0.8,72.3,2.77
81065,ARAUQUITA,Arauca,4,Perfil quirúrgico con buen registro,1802778.0,32671.0,23.36,6.255942249567068,0.3911370760900541,27.45,0.59,70.17,1.79
81300,FORTUL,Arauca,4,Perfil quirúrgico con buen registro,781554.0,23781.0,23.92,5.892958990150243,0.5017793594306049,32.43,0.76,64.62,2.19
81736,SARAVENA,Arauca,1,Alta carga NO DEFINIDO,2280609.0,41641.0,40.34,6.358050833852671,0.4029680365296803,28.24,0.99,70.07,0.71
81794,TAME,Arauca,4,Perfil quirúrgico con buen registro,1895398.0,36356.0,18.66,6.277700418026989,0.4025508741759816,28.09,0.69,69.77,1.45
15001,TUNJA,Boyacá,3,Grandes centros urbanos,13014479.0,108428.0,15.57,7.114426786970493,0.6865307544868444,39.4,0.74,57.38,2.49
15022,ALMEIDA,Boyacá,2,Perfil quirúrgico medio,88419.0,6667.0,26.78,4.946545598819824,0.6945592286501379,40.34,0.79,58.07,0.8
15047,AQUITANIA,Boyacá,4,Perfil quirúrgico con buen registro,862159.0,23265.0,29.6,5.935587366120356,0.5619834710743802,35.36,0.79,62.91,0.93
15051,ARCABUCO,Boyacá,2,Perfil quirúrgico medio,195162.0,11887.0,22.68,5.290395260067986,0.661328790459966,38.82,1.04,58.69,1.45
15087,BELEN,Boyacá,2,Perfil quirúrgico medio,320605.0,15081.0,34.7,5.505970291116931,0.6603265443528026,39.23,0.7,59.4,0.67
15090,BERBEO,Boyacá,4,Perfil quirúrgico con buen registro,79498.0,4451.0,29.02,4.900356202871695,0.3562362030905077,25.82,0.68,72.47,1.04
15092,BETEITIVA,Boyacá,2,Perfil quirúrgico medio,66631.0,3988.0,25.95,4.823676331221355,0.680273270708796,39.83,0.85,58.54,0.77
15097,BOAVITA,Boyacá,4,Perfil quirúrgico con buen registro,335617.0,14033.0,21.65,5.525843951021989,0.4179233089185695,29.1,0.6,69.62,0.68
15104,BOYACA,Boyacá,2,Perfil quirúrgico medio,391439.0,19103.0,18.65,5.5926640932714085,0.7972552607502288,43.57,0.64,54.64,1.15
15106,BRICEÑO,Boyacá,1,Alta carga NO DEFINIDO,87674.0,4618.0,46.56,4.942870821066701,0.4309822587624405,29.88,0.39,69.32,0.41
15109,BUENAVISTA,Boyacá,4,Perfil quirúrgico con buen registro,313711.0,9536.0,11.89,5.4965297471183545,0.3719327267714364,26.98,0.25,72.53,0.25
15114,BUSBANZA,Boyacá,2,Perfil quirúrgico medio,31190.0,2822.0,38.73,4.494015374757144,0.5408163265306123,34.45,0.76,63.69,1.11
15131,CALDAS,Boyacá,1,Alta carga NO DEFINIDO,206471.0,8358.0,31.82,5.314859061201038,0.4389218953774815,30.29,0.33,69.0,0.37
15135,CAMPOHERMOSO,Boyacá,2,Perfil quirúrgico medio,99132.0,5764.0,12.83,4.996213868210019,0.737649964714185,41.81,0.72,56.67,0.8
15162,CERINZA,Boyacá,4,Perfil quirúrgico con buen registro,183978.0,9648.0,29.46,5.264765893390846,0.5961569513967383,36.92,0.65,61.92,0.51
15172,CHINAVITA,Boyacá,2,Perfil quirúrgico medio,99257.0,7484.0,39.76,4.996761144696333,0.6159527326440177,37.53,0.95,60.92,0.59
15176,CHIQUINQUIRA,Boyacá,3,Grandes centros urbanos,3150972.0,47518.0,19.64,6.498444543986592,0.7349376427191289,41.84,0.46,56.92,0.78
15183,CHITA,Boyacá,4,Perfil quirúrgico con buen registro,266290.0,10284.0,23.56,5.425354857665515,0.4539299381807476,30.84,0.77,67.93,0.46
15185,CHITARAQUE,Boyacá,1,Alta carga NO DEFINIDO,303977.0,10157.0,31.1,5.482840724559519,0.4842183994016453,32.37,0.38,66.84,0.41
15187,CHIVATA,Boyacá,4,Perfil quirúrgico con buen registro,112836.0,7633.0,8.04,5.052447682156154,0.5436188673292317,34.46,0.72,63.38,1.45
15189,CIENEGA,Boyacá,4,Perfil quirúrgico con buen registro,173591.0,10031.0,30.41,5.239527204989901,0.5709026888604354,35.67,0.74,62.47,1.12
15204,COMBITA,Boyacá,4,Perfil quirúrgico con buen registro,496127.0,19376.0,23.0,5.695592862657902,0.4932154291812776,32.35,0.78,65.58,1.29
15212,COPER,Boyacá,1,Alta carga NO DEFINIDO,133775.0,6215.0,43.6,5.126374959646292,0.5446775446775446,35.05,0.33,64.34,0.28
15215,CORRALES,Boyacá,2,Perfil quirúrgico medio,112326.0,7092.0,11.74,5.050480293657662,0.8078626799557033,43.77,0.73,54.17,1.33
15377,LABRANZAGRANDE,Boyacá,2,Perfil quirúrgico medio,133092.0,6832.0,27.86,5.124151951340394,0.5972132209980557,36.86,0.7,61.71,0.73
15380,LA CAPILLA,Boyacá,4,Perfil quirúrgico con buen registro,133634.0,5886.0,29.07,5.12591696812302,0.511040048728491,33.56,0.48,65.66,0.29
15401,LA VICTORIA,Boyacá,4,Perfil quirúrgico con buen registro,42885.0,3278.0,12.31,4.63230541441367,0.5682429226632928,35.93,0.39,63.22,0.46
15403,LA UVITA,Boyacá,1,Alta carga NO DEFINIDO,92244.0,5794.0,57.59,4.964938127116892,0.3904264332109572,27.65,0.95,70.81,0.59
15542,PESCA,Boyacá,2,Perfil quirúrgico medio,280672.0,10093.0,34.35,5.4481990893283125,0.6510495382031907,38.77,0.8,59.54,0.9
15550,PISBA,Boyacá,2,Perfil quirúrgico medio,39927.0,2485.0,12.91,4.601266679781316,0.6239499258771207,37.88,0.69,60.7,0.73
15572,PUERTO BOYACA,Boyacá,5,Alta demanda de urgencias,1865080.0,38458.0,9.75,6.270697464999079,0.5534499514091351,34.17,0.74,61.73,3.36
15580,QUIPAMA,Boyacá,4,Perfil quirúrgico con buen registro,338483.0,11518.0,7.85,5.529536861524585,0.5343653250773993,34.52,0.34,64.59,0.55
15755,SOCOTA,Boyacá,2,Perfil quirúrgico medio,243540.0,11831.0,22.36,5.386570301700929,0.6033975824893826,36.94,0.9,61.21,0.94
15757,SOCHA,Boyacá,1,Alta carga NO DEFINIDO,408691.0,14241.0,38.66,5.611395073989122,0.4992371071101616,32.72,0.69,65.53,1.06
15759,SOGAMOSO,Boyacá,3,Grandes centros urbanos,7209459.0,68127.0,23.83,6.857902676351888,0.7260249554367201,40.73,0.64,56.09,2.54
15761,SOMONDOCO,Boyacá,1,Alta carga NO DEFINIDO,105595.0,5599.0,54.96,5.023643354525264,0.4435860058309037,30.43,0.58,68.59,0.4
15842,UMBITA,Boyacá,1,Alta carga NO DEFINIDO,279218.0,7886.0,43.36,5.445943411976534,0.3620096352374398,26.3,0.57,72.64,0.48
15861,VENTAQUEMADA,Boyacá,4,Perfil quirúrgico con buen registro,479798.0,18564.0,9.35,5.6810584333134,0.5829437369014993,36.16,0.72,62.02,1.1
15879,VIRACACHA,Boyacá,2,Perfil quirúrgico medio,119778.0,9088.0,20.86,5.078377057151801,1.1050139875188294,51.35,0.86,46.46,1.34
15897,ZETAQUIRA,Boyacá,1,Alta carga NO DEFINIDO,246839.0,10178.0,35.43,5.392413778321827,0.5009894961181305,32.91,0.56,65.68,0.85
15218,COVARACHIA,Boyacá,4,Perfil quirúrgico con buen registro,59914.0,3358.0,19.23,4.777528315082558,0.4544383924628293,30.87,0.57,67.92,0.64
15224,CUCAITA,Boyacá,4,Perfil quirúrgico con buen registro,155036.0,7926.0,18.45,5.190432554854152,0.5385216440068761,34.46,0.46,63.98,1.1
15226,CUITIVA,Boyacá,2,Perfil quirúrgico medio,51089.0,3933.0,12.8,4.708327402022012,0.906894519740719,46.17,1.21,50.9,1.71
15232,CHIQUIZA,Boyacá,2,Perfil quirúrgico medio,160802.0,7136.0,26.37,5.206291446051501,0.6401140365587792,38.17,0.69,59.62,1.52
15236,CHIVOR,Boyacá,4,Perfil quirúrgico con buen registro,65279.0,3149.0,15.34,4.814773492899476,0.636903779501568,38.59,0.55,60.58,0.27
15238,DUITAMA,Boyacá,3,Grandes centros urbanos,9258356.0,83680.0,26.77,6.966533876151159,0.642245000840195,38.22,0.48,59.5,1.79
15244,EL COCUY,Boyacá,4,Perfil quirúrgico con buen registro,204491.0,8873.0,12.54,5.310674198718182,0.4819981998199819,32.13,0.61,66.65,0.61
15248,EL ESPINO,Boyacá,4,Perfil quirúrgico con buen registro,122790.0,6019.0,23.38,5.089162999364932,0.4588183291586857,31.14,0.58,67.86,0.42
15272,FIRAVITOBA,Boyacá,2,Perfil quirúrgico medio,268643.0,12619.0,26.43,5.429175528690381,0.6398589657488247,38.11,0.77,59.55,1.58
15276,FLORESTA,Boyacá,4,Perfil quirúrgico con buen registro,170712.0,7813.0,28.2,5.232264050409457,0.6239554317548747,38.08,0.55,61.02,0.35
15293,GACHANTIVA,Boyacá,4,Perfil quirúrgico con buen registro,121942.0,8128.0,11.26,5.086153313712314,0.5997062663185379,36.75,0.68,61.27,1.29
15296,GAMEZA,Boyacá,1,Alta carga NO DEFINIDO,305897.0,10871.0,40.65,5.485575217782866,0.3951247165532879,27.88,0.69,70.55,0.88
15299,GARAGOA,Boyacá,3,Grandes centros urbanos,850033.0,26077.0,22.54,5.929435786231594,0.6702127659574468,39.69,0.63,59.21,0.47
15317,GUACAMAYAS,Boyacá,2,Perfil quirúrgico medio,34731.0,3603.0,11.29,4.540717288010722,1.2836583101207055,55.3,0.91,43.07,0.72
15322,GUATEQUE,Boyacá,2,Perfil quirúrgico medio,629856.0,22124.0,27.01,5.799241270796868,0.72234802299251,41.47,0.61,57.4,0.52
15325,GUAYATA,Boyacá,2,Perfil quirúrgico medio,118350.0,6906.0,29.25,5.073168262265102,0.6650403768506057,39.53,0.63,59.43,0.41
15362,IZA,Boyacá,2,Perfil quirúrgico medio,79170.0,6261.0,33.57,4.898560644939712,0.5857166203628045,35.84,1.3,61.18,1.68
15367,JENESANO,Boyacá,1,Alta carga NO DEFINIDO,382134.0,15338.0,45.18,5.582215680335541,0.5115850851618844,33.34,0.69,65.16,0.81
15368,JERICO,Boyacá,4,Perfil quirúrgico con buen registro,164284.0,7714.0,31.52,5.215595268547204,0.5909675345548056,36.77,0.58,62.21,0.44
15407,VILLA DE LEYVA,Boyacá,3,Grandes centros urbanos,543078.0,24555.0,7.99,5.734862209951301,0.8481886141460611,44.25,0.64,52.16,2.96
15425,MACANAL,Boyacá,2,Perfil quirúrgico medio,144214.0,7337.0,16.95,5.159007422849528,0.6862210095497954,40.24,0.66,58.63,0.47
15442,MARIPI,Boyacá,1,Alta carga NO DEFINIDO,373211.0,12138.0,39.4,5.571954435634211,0.4509775099220932,30.68,0.39,68.02,0.91
15455,MIRAFLORES,Boyacá,4,Perfil quirúrgico con buen registro,373924.0,16324.0,24.46,5.572783340877837,0.4619557028778062,30.66,0.99,66.36,1.99
15464,MONGUA,Boyacá,4,Perfil quirúrgico con buen registro,170695.0,7967.0,26.19,5.2322207999418415,0.3158247353611148,23.57,0.69,74.62,1.13
15466,MONGUI,Boyacá,2,Perfil quirúrgico medio,180058.0,10932.0,37.52,5.255412421895424,0.6355249916135526,37.89,0.92,59.61,1.59
15469,MONIQUIRA,Boyacá,3,Grandes centros urbanos,1465473.0,36113.0,27.21,6.165977821369452,0.6382377389858687,38.39,0.63,60.14,0.84
15476,MOTAVITA,Boyacá,1,Alta carga NO DEFINIDO,471169.0,13542.0,30.72,5.673176708833747,0.4029978586723768,28.23,0.6,70.04,1.14
15480,MUZO,Boyacá,4,Perfil quirúrgico con buen registro,485241.0,14746.0,25.75,5.685957489064863,0.5509404388714734,35.15,0.45,63.79,0.62
15491,NOBSA,Boyacá,2,Perfil quirúrgico medio,434824.0,17135.0,23.77,5.638313506849195,0.7690766709160445,42.23,0.92,54.9,1.95
15494,NUEVO COLON,Boyacá,4,Perfil quirúrgico con buen registro,269409.0,10386.0,21.51,5.430412099868962,0.4921497584541062,32.6,0.46,66.23,0.71
15500,OICATA,Boyacá,2,Perfil quirúrgico medio,108057.0,7542.0,3.77,5.0336529059985535,0.6595238095238096,38.78,0.93,58.79,1.5
15507,OTANCHE,Boyacá,1,Alta carga NO DEFINIDO,275431.0,10809.0,34.49,5.440012818895731,0.4281394009216589,29.73,0.38,69.43,0.45
15511,PACHAVITA,Boyacá,1,Alta carga NO DEFINIDO,90387.0,6687.0,46.18,4.956105972131849,0.5575221238938053,35.28,0.86,63.27,0.59
15514,PAEZ,Boyacá,4,Perfil quirúrgico con buen registro,145949.0,6508.0,16.12,5.164201123675046,0.4853449571621824,32.29,0.53,66.52,0.66
15516,PAIPA,Boyacá,3,Grandes centros urbanos,2065469.0,45560.0,17.07,6.315018681166892,0.6409866531508701,37.94,0.65,59.18,2.23
15518,PAJARITO,Boyacá,2,Perfil quirúrgico medio,73188.0,6466.0,13.89,4.864439879405326,0.6062489775887454,37.06,0.86,61.12,0.96
15522,PANQUEBA,Boyacá,4,Perfil quirúrgico con buen registro,67736.0,4286.0,18.35,4.830819546763598,0.5966806316467935,37.03,0.5,62.05,0.42
15531,PAUNA,Boyacá,2,Perfil quirúrgico medio,244723.0,11604.0,24.57,5.388674787920149,0.8264771877337324,44.2,0.57,53.47,1.75
15533,PAYA,Boyacá,2,Perfil quirúrgico medio,21027.0,1808.0,10.94,4.322777314703207,1.0930232558139537,51.7,0.49,47.29,0.53
15537,PAZ DE RIO,Boyacá,1,Alta carga NO DEFINIDO,130462.0,5308.0,32.67,5.115484032030298,0.3903878583473861,27.78,0.53,71.15,0.54
15599,RAMIRIQUI,Boyacá,1,Alta carga NO DEFINIDO,535363.0,22227.0,34.81,5.72864835293404,0.4994631078386255,32.56,1.18,65.18,1.07
15600,RAQUIRA,Boyacá,1,Alta carga NO DEFINIDO,268322.0,11726.0,39.2,5.428656282388302,0.4550272339172677,30.91,0.37,67.92,0.8
15621,RONDON,Boyacá,4,Perfil quirúrgico con buen registro,106304.0,5570.0,13.56,5.026549606435282,0.559873617693523,35.44,0.52,63.29,0.75
15632,SABOYA,Boyacá,1,Alta carga NO DEFINIDO,725666.0,15442.0,48.41,5.860736775336883,0.3570453304205351,26.15,0.31,73.23,0.31
15638,SACHICA,Boyacá,4,Perfil quirúrgico con buen registro,152635.0,8498.0,12.34,5.183654131023702,0.6185584092792046,37.33,0.5,60.34,1.84
15646,SAMACA,Boyacá,3,Grandes centros urbanos,976623.0,31077.0,10.57,5.989726947938543,1.1003861003861004,51.3,0.55,46.61,1.54
15660,SAN EDUARDO,Boyacá,2,Perfil quirúrgico medio,55928.0,4904.0,15.75,4.747629289120951,0.732521186440678,41.49,0.75,56.63,1.13
15664,SAN JOSE DE PARE,Boyacá,2,Perfil quirúrgico medio,178250.0,10706.0,24.64,5.251029538523903,0.755417406749556,42.53,0.64,56.29,0.54
15667,SAN LUIS DE GACENO,Boyacá,1,Alta carga NO DEFINIDO,284452.0,11033.0,45.37,5.454008991666491,0.3831460674157303,27.28,0.6,71.19,0.92
15673,SAN MATEO,Boyacá,4,Perfil quirúrgico con buen registro,190125.0,10266.0,11.44,5.279039227061054,0.578804347826087,36.21,0.68,62.55,0.56
15676,SAN MIGUEL DE SEMA,Boyacá,1,Alta carga NO DEFINIDO,172737.0,8368.0,45.42,5.237385372742566,0.4899459783913565,32.65,0.34,66.63,0.39
15681,SAN PABLO BORBUR,Boyacá,1,Alta carga NO DEFINIDO,317423.0,9932.0,38.17,5.501638391893276,0.4135723431498079,29.07,0.32,70.28,0.33
15686,SANTANA,Boyacá,1,Alta carga NO DEFINIDO,413669.0,11582.0,38.26,5.616652976459003,0.5342296399320042,34.57,0.37,64.7,0.35
15690,SANTA MARIA,Boyacá,1,Alta carga NO DEFINIDO,126822.0,8141.0,48.01,5.103194597787348,0.4144519465594024,28.85,0.76,69.6,0.78
15693,SAN ROSA VITERBO,Boyacá,4,Perfil quirúrgico con buen registro,403390.0,15574.0,33.21,5.605725127891002,0.5879890516824988,36.52,0.58,62.1,0.8
15696,SANTA SOFIA,Boyacá,4,Perfil quirúrgico con buen registro,119781.0,7732.0,31.79,5.078387934500979,0.5869530114645568,36.35,0.56,61.92,1.18
15720,SATIVANORTE,Boyacá,1,Alta carga NO DEFINIDO,137794.0,6342.0,60.94,5.139230307385668,0.28378728923476,21.88,0.59,77.09,0.44
15723,SATIVASUR,Boyacá,4,Perfil quirúrgico con buen registro,44355.0,3713.0,27.66,4.646942583581799,0.5292388613861386,34.21,0.68,64.63,0.48
15740,SIACHOQUE,Boyacá,2,Perfil quirúrgico medio,250738.0,12849.0,29.19,5.399220157411341,0.5814856772940605,35.93,0.92,61.78,1.38
15753,SOATA,Boyacá,1,Alta carga NO DEFINIDO,471904.0,18171.0,34.62,5.673853658568983,0.470254957507082,31.54,0.68,67.06,0.73
15762,SORA,Boyacá,4,Perfil quirúrgico con buen registro,110198.0,6240.0,25.83,5.042173712511721,0.5279030001554484,33.96,0.55,64.32,1.17
15763,SOTAQUIRA,Boyacá,2,Perfil quirúrgico medio,177493.0,11654.0,19.49,5.249181229947058,0.848699311400153,44.37,1.18,52.27,2.18
15764,SORACA,Boyacá,1,Alta carga NO DEFINIDO,269101.0,7996.0,36.55,5.429915311638429,0.3852551451931209,27.33,0.62,70.93,1.13
15774,SUSACON,Boyacá,4,Perfil quirúrgico con buen registro,72373.0,4156.0,19.84,4.859576575340463,0.5414330218068535,34.76,0.6,64.19,0.46
15776,SUTAMARCHAN,Boyacá,4,Perfil quirúrgico con buen registro,281411.0,10830.0,26.1,5.449341069452428,0.5304226660473756,34.26,0.38,64.58,0.78
15778,SUTATENZA,Boyacá,2,Perfil quirúrgico medio,136604.0,6009.0,29.36,5.135463416420869,0.6981326023642282,40.75,0.58,58.36,0.32
15790,TASCO,Boyacá,2,Perfil quirúrgico medio,160026.0,7224.0,22.54,5.204190549775811,0.6180589883012029,37.51,0.97,60.68,0.83
15798,TENZA,Boyacá,1,Alta carga NO DEFINIDO,139350.0,6929.0,38.59,5.144106973049323,0.5401618929016189,34.7,0.72,64.23,0.36
15804,TIBANA,Boyacá,4,Perfil quirúrgico con buen registro,384814.0,12238.0,27.71,5.585250863813135,0.5011372251705837,33.05,0.47,65.94,0.54
15806,TIBASOSA,Boyacá,1,Alta carga NO DEFINIDO,630718.0,21096.0,43.32,5.799835225458398,0.4403925014645577,30.07,0.66,68.27,1.01
15808,TINJACA,Boyacá,4,Perfil quirúrgico con buen registro,144607.0,8629.0,10.94,5.160189316387225,0.6188450842466874,37.83,0.39,61.12,0.66
